Date,Ticker,Name,12M Low,12M High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust,Adjusted Price,Adjusted
2015-05-09,DCON,Deacons (East Africa) Plc,0.45,0.45,4.2,4.4,4.2,4.4,-0.2,4.55%,"223,500",-,,
2016-08-02,DCON,Deacons (East Africa) Plc,0.45,0.45,13.8,15,14.95,-,14.95,-,"448,400",-,,
2016-08-03,DCON,Deacons (East Africa) Plc,0.45,0.45,13.5,13.5,13.5,14.95,-1.45,9.70%,"5,100",-,,
2016-08-04,DCON,Deacons (East Africa) Plc,0.45,0.45,13.2,13.2,13.2,13.5,-0.3,2.22%,200,-,,
2016-08-05,DCON,Deacons (East Africa) Plc,0.45,0.45,13.2,13.2,13.2,13.2,-,-,-,-,,
2016-08-08,DCON,Deacons (East Africa) Plc,0.45,0.45,13.2,13.2,13.2,13.2,-,-,-,-,,
2016-08-09,DCON,Deacons (East Africa) Plc,0.45,0.45,13.2,13.2,13.2,13.2,-,-,-,-,,
2016-08-10,DCON,Deacons (East Africa) Plc,0.45,0.45,13,13,13,13.2,-0.2,1.52%,200,-,,
2016-08-11,DCON,Deacons (East Africa) Plc,0.45,0.45,12.5,12.5,12.5,13,-0.5,3.85%,"200,000",-,,
2016-08-12,DCON,Deacons (East Africa) Plc,0.45,0.45,12.3,12.5,12.45,12.5,-0.05,0.40%,"175,000",-,,
2016-08-15,DCON,Deacons (East Africa) Plc,0.45,0.45,12.5,12.5,12.5,12.45,0.05,0.40%,"15,000",-,,
2016-08-16,DCON,Deacons (East Africa) Plc,0.45,0.45,12.5,12.5,12.5,12.5,-,-,-,-,,
2016-08-17,DCON,Deacons (East Africa) Plc,0.45,0.45,12.4,12.4,12.4,12.5,-0.1,0.80%,100,-,,
2016-08-18,DCON,Deacons (East Africa) Plc,0.45,0.45,12.4,12.4,12.4,12.4,-,-,-,-,,
2016-08-19,DCON,Deacons (East Africa) Plc,0.45,0.45,12.5,12.5,12.5,12.4,0.1,0.81%,100,-,,
2016-08-22,DCON,Deacons (East Africa) Plc,0.45,0.45,12.5,12.5,12.5,12.5,-,-,-,-,,
2016-08-23,DCON,Deacons (East Africa) Plc,0.45,0.45,12.5,12.5,12.5,12.5,-,-,500,-,,
2016-08-24,DCON,Deacons (East Africa) Plc,0.45,0.45,12.3,12.3,12.3,12.5,-0.2,1.60%,"1,100",-,,
2016-08-25,DCON,Deacons (East Africa) Plc,0.45,0.45,12.3,12.3,12.3,12.3,-,-,-,-,,
2016-08-26,DCON,Deacons (East Africa) Plc,0.45,0.45,12.3,12.3,12.3,12.3,-,-,-,-,,
2016-08-29,DCON,Deacons (East Africa) Plc,0.45,0.45,11.5,12,11.9,12.3,-0.4,3.25%,"1,500",-,,
