Date,Ticker,Name,12M Low,12M High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust,Adjusted Price,Adjusted
2016-05-12,NSE,Nairobi Securities Exchange Plc,6.5,13,27.75,29,28.05,27.65,0.4,1.45%,"111,800",21.04,,
2016-05-13,NSE,Nairobi Securities Exchange Plc,7.04,13,27.5,29,28.1,28.05,0.05,0.18%,"60,200",21.08,,
2016-05-16,NSE,Nairobi Securities Exchange Plc,6.5,13,27.5,28.5,27.95,28.1,-0.15,0.53%,"46,400",20.96,,
2016-05-17,NSE,Nairobi Securities Exchange Plc,7.04,13,27.75,28.75,28.2,27.95,0.25,0.89%,"36,500",21.15,,
2016-05-18,NSE,Nairobi Securities Exchange Plc,7.04,13,28,28.75,28.45,28.2,0.25,0.89%,"172,700",21.34,,
2016-05-19,NSE,Nairobi Securities Exchange Plc,6.5,13,28,28.75,28.35,28.45,-0.1,0.35%,"26,700",21.26,,
2016-05-20,NSE,Nairobi Securities Exchange Plc,7.04,13,28.25,29,28.55,28.35,0.2,0.71%,"104,500",21.41,,
2016-05-23,NSE,Nairobi Securities Exchange Plc,6.5,13,28,28.5,28.4,28.55,-0.15,0.53%,"36,200",21.3,,
2016-05-24,NSE,Nairobi Securities Exchange Plc,6.5,13,27.75,28.75,28.2,28.4,-0.2,0.70%,"174,900",21.15,,
2016-05-25,NSE,Nairobi Securities Exchange Plc,6.5,13,27.75,28.5,27.95,28.2,-0.25,0.89%,"156,500",20.96,,
2016-05-26,NSE,Nairobi Securities Exchange Plc,6.5,13,27.5,28,27.85,27.95,-0.1,0.36%,"56,000",20.89,,
2016-05-27,NSE,Nairobi Securities Exchange Plc,6.5,13,27.25,28.5,27.5,27.85,-0.35,1.26%,"57,000",20.63,,
2016-05-30,NSE,Nairobi Securities Exchange Plc,6.5,13,27.25,28,27.85,27.5,0.35,1.27%,"49,300",20.89,,
2016-05-31,NSE,Nairobi Securities Exchange Plc,6.5,13,27.75,28.5,27.95,27.85,0.1,0.36%,"100,500",20.96,,
2016-06-02,NSE,Nairobi Securities Exchange Plc,6.5,13,26.5,28,27.8,27.95,-0.15,0.54%,"180,700",20.85,,
2016-06-03,NSE,Nairobi Securities Exchange Plc,7.04,13,19,26.5,20.25,27.8,-7.55,27.16%,"32,700",-,,
2016-06-06,NSE,Nairobi Securities Exchange Plc,6.5,13,18.25,20,19.45,20.25,-0.8,3.95%,"31,800",-,,
2016-06-07,NSE,Nairobi Securities Exchange Plc,7,13,19.45,20,19.9,19.45,0.45,2.31%,"45,700",-,,
2016-06-08,NSE,Nairobi Securities Exchange Plc,6.5,13,19.9,20.25,20,19.9,0.1,0.50%,"15,700",-,,
2016-06-09,NSE,Nairobi Securities Exchange Plc,6.5,13,20,20.75,20.45,20,0.45,2.25%,"21,800",-,,
2016-06-10,NSE,Nairobi Securities Exchange Plc,6.5,13,20.5,21,20.75,20.45,0.3,1.47%,"9,200",-,,
2016-06-13,NSE,Nairobi Securities Exchange Plc,6.5,13,20,21,20.6,20.75,-0.15,0.72%,"38,700",-,,
2016-06-14,NSE,Nairobi Securities Exchange Plc,7.04,13,20.25,22,21.25,20.6,0.65,3.16%,"19,000",-,,
